lead_id,priority_tier,supplier_fit,lead_score,company_name,category,sub_category,area,contact_approach,phone,whatsapp,email,website,hardware_need,buying_trigger,expansion_signal,verification_status,address,source_type,source_url,size_hint,notes
L0602,B,SME - direct,64,Sahajanand Valves Pvt Ltd (Swastik),GIDC Manufacturing,Engineering / Industrial Valves,GIDC Sachin,Plant Head / Purchase / Director,+91 261 2397367,,sales@swastikvalves.in,https://www.swastikvalves.in/,ERP/design workstations; CAD desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Supplies valves to process industries; brand expansion (Swastik),Top valve manufacturer in Surat; process-industry supplier,Contact found,"Plot No 5616, Road No 56, GIDC Sachin, Surat 394520, Gujarat",IndiaMART / company,https://www.indiamart.com/svpl/profile.html,Medium (industrial valve manufacturer for process industries),Ball/needle/industrial valves; brand 'Swastik'
L0608,B,SME - direct,64,Instance IT Solutions Pvt. Ltd.,IT & Software,IT solutions / software development,"Dabholi/Causeway, Surat",Director or IT Head,+91 82001 82588,https://wa.me/918200182588,,https://www.instanceit.com/,Developer workstations; server + NAS; firewall + switches + Wi-Fi; CCTV; AMC,Celebrating 10 years; also a Vesu/VR Mall location,10-year milestone; multi-location in Surat,Contact found,"13-17, 1st Floor, Shivan Avenue, Causeway Link Rd, opp. Hyundai Service Center, Surat 395004",Company website (contact page) + Sulekha,https://www.instanceit.com/reach-us,Small-Medium (10 yrs),Phone captured; multi-location indicates networking/CCTV need
L0610,B,SME - direct,64,Gehna Shop,Jewellery,Jewellery showroom/retailer,Ghod Dod Road,Store/Admin manager,+91-96383-10354,https://wa.me/919638310354,,,high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC,Ghod Dod Road retail corridor,Established showroom,Contact found,"G-9, Rangeela Park Shopping Center, Ghod Dod Road, Surat 395007",directory,https://www.scribd.com/document/879082529/Jewellers-in-Surat-Contact-Details,Small-medium (showroom),
L0614,B,SME - direct,64,Divya Shopee,Local Retail SME,Footwear,Adajan,,7359728031,https://wa.me/917359728031,,https://www.hindustanyellowpages.in/Surat/Divya-Shopee/Adajan,POS/billing desktop; CCTV; Wi-Fi; AMC,Footwear retail billing; CCTV,Adajan footwear shop,Contact found,"Adajan, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Surat/Divya-Shopee/Adajan,"Single store, owner-run",Real mobile captured
L0615,B,SME - direct,64,Gokul Stationery Mart,Local Retail SME,Stationery,Surat HO,,9904571542,https://wa.me/919904571542,,https://www.hindustanyellowpages.in/Mobile/9825487415,POS/billing desktop; printer; CCTV; AMC,Stationery mart billing,Two lines (9904571542/9825487415),Contact found,"Surat HO, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Mobile/9825487415,"Single store, owner-run",Real mobile captured
L0616,B,SME - direct,64,Kanaiya Hardware and Sanitary,Local Retail SME,Hardware/Paint,Katargam,,9825250917,https://wa.me/919825250917,,https://www.hindustanyellowpages.in/Mobile/9825250917,POS/billing desktop; CCTV; Wi-Fi; AMC,Hardware+sanitary inventory billing,Katargam trade area,Contact found,"Katargam, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Mobile/9825250917,"Single store, owner-run",Real mobile captured
L0617,B,SME - direct,64,Om Hardware and Sales,Local Retail SME,Hardware/Paint,Surat HO,,9825372176,https://wa.me/919825372176,,https://www.hindustanyellowpages.in/Mobile/9033411771,POS/billing desktop; CCTV; Wi-Fi; AMC,Hardware stock billing,Two lines (9825372176/9033411771),Contact found,"Surat HO, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Mobile/9033411771,"Single store, owner-run",Real mobile captured
L0618,B,SME - direct,64,Shakti Colour & Hardware,Local Retail SME,Hardware/Paint,Varachha Road,,9925233986,https://wa.me/919925233986,,https://nipponpaint.co.in/wp-content/uploads/2024/11/Gujarat.pdf,POS/billing desktop; CCTV; Wi-Fi; AMC,Paint+hardware billing,Nippon Paint authorized dealer,Contact found,"65/8, Variya Marble Compound, M.H. Complex, Varachha Road, Surat 395006",Manufacturer dealer list (Nippon Paint),https://nipponpaint.co.in/wp-content/uploads/2024/11/Gujarat.pdf,"Single store, owner-run",Real mobile captured from Nippon dealer PDF
L0619,B,SME - direct,64,Shubham Paints,Local Retail SME,Hardware/Paint,Katargam,,9374843906,https://wa.me/919374843906,,https://nipponpaint.co.in/wp-content/uploads/2024/11/Gujarat.pdf,POS/billing desktop; CCTV; Wi-Fi; AMC,Paint dealer; colour-mix counter billing,Nippon Paint authorized dealer,Contact found,"Shop No.2, Prabhudarshan Complex, Opp Fire Station, Katargam, Surat 395004",Manufacturer dealer list (Nippon Paint),https://nipponpaint.co.in/wp-content/uploads/2024/11/Gujarat.pdf,"Single store, owner-run",Real mobile captured from Nippon dealer PDF
L0621,B,SME - direct,64,Axiom Consulting,Professional Services SME,Recruitment / placement agency,Ghod Dod Road,,9558334174,https://wa.me/919558334174,,,desktops/workstations; NAS backup; networking + Wi-Fi + firewall; UPS; AMC,Candidate/client database growth; placements,Job placement + recruiting services,Contact found,"1016, Westfield Complex, Ghod Dod Road, Surat",Company website,https://axiom-consulting.co.in/best-job-placement-and-recruiting-services-in-surat-axiom-consulting/,Small agency,Recruitment/placement agency Ghod Dod Rd - database/PC need
L0625,B,SME - direct,64,Mahesh Namkeen Private Limited,SME Manufacturing & Jobwork,Namkeen / snack food manufacturing,Surat,,+91 8047645067,https://wa.me/918047645067,,,billing/ERP PCs; shop-floor CCTV; networking + Wi-Fi; biometric attendance; AMC,Namkeen production capacity (food-grade),Pvt Ltd food processor,Contact found,"Surat, Gujarat",IndiaMART,https://dir.indiamart.com/surat/namkeens.html,Small-medium Pvt Ltd namkeen unit,IndiaMART proxy number; namkeen manufacturer
L0626,B,SME - direct,64,Shreeji Krupa Plastic,SME Manufacturing & Jobwork,Reprocessed plastic granules (dana),Surat,,+91 8047635205,https://wa.me/918047635205,,https://www.shreejikrupaplastic.com/,shop-floor CCTV; networking; billing/ERP PC; biometric attendance; AMC,Recycle PP granule production,Own website + IndiaMART; recycling unit,Contact found,"Surat, Gujarat",IndiaMART,https://www.shreejikrupaplastic.com/reprocessed-plastic-granules.html,Small-medium recycling unit,IndiaMART proxy number; recycled polypropylene granules
L0634,B,SME - direct,64,Fitness Fiesta Gym,Wellness & Clinics SME,Gym/fitness center,Town/Surat,,9879008786,https://wa.me/919879008786,,,reception/billing PCs; CCTV; biometric access; Wi-Fi; AMC,Membership management hardware,Owner-run fitness center,Contact found,"M-2 to 6, Hirapana Shopping Center, Surat",Contactwala,https://contactwala.com/listing/fitness-fiesta-gym-surat/,Owner-run gym,Mobile captured
L0587,B,SME - direct,64,BplusK Architects,Architecture & CAD/Engineering,Architecture firm,Piplod,Principal Architect / Partner,,,,http://bplusk.in/,GPU workstations for architecture/interior rendering; dual monitors; NAS; backup; networking; AMC,Active client-focused design practice,Studio in prime Piplod commercial hub,Existence-verified (contact pending),"302, 3rd Floor, Union Heights, B/H Lalbhai Contractor Stadium, Rahulraj Mall Lane, Maharana Pratap Rd, Piplod, Surat, Gujarat 395007",Company website,https://www.bplusk.in/contact,Small-mid,Phone not visible on source
L0588,B,SME - direct,64,Tej Consultant,Architecture & CAD/Engineering,Architecture / Structural / Urban planning,Adajan,Principal / Partner,,,,https://www.indiamart.com/tej-consultants/,GPU workstations for architecture + structural design + interior CAD/rendering; dual monitors; NAS; backup; networking; AMC,"Architecture, structural design, interior, project mgmt & valuation; many Surat projects (5 yrs)",Broad service mix; steady local volume,Existence-verified (contact pending),"S-7-8-9-10, Meghdhanush Apartment, B/s Kalpana Society, Adajan Patiya, Surat 395005",IndiaMART profile,https://www.indiamart.com/tej-consultants/aboutus.html,Small-mid,Multi-discipline consultancy
L0592,B,SME - direct,64,Pirates BPO Services,BPO/Logistics/Print,BPO/Call Center,Surat,Operations Manager / Owner,,,,,bulk desktops + headsets; servers; networking + firewall; CCTV; AMC,Seat expansion,"GST/TrustSEAL verified, 3.9 rating, 86% response rate",Existence-verified (contact pending),,JustDial,https://www.justdial.com/Surat/BPO/nct-10055809,SME,"Pirates BPO Services (OPC) Pvt Ltd, listed on JustDial Surat BPO"
L0594,B,SME - direct,64,The Boo Boo Club,BPO/Logistics/Print,E-commerce/D2C,Surat,Owner / Operations Manager,,,,https://www.firstcry.com/the-boo-boo-club/6/0/1006953,office/design PCs; e-comm/ERP server; networking; CCTV; barcode/handhelds; AMC,Kidswear D2C scaling on marketplaces + own channel,Leading Surat kidswear e-comm brand (0-4 yrs segment),Existence-verified (contact pending),,FirstCry / retailer listing,https://www.firstcry.com/the-boo-boo-club/6/0/1006953,SME-Mid (D2C),"D2C kidswear (Muslin Jhablas, frocks, night suits); Surat-based"
L0596,B,SME - direct,64,Navjivan Nagrik Co-operative Credit & Supply Society Ltd,Finance & Professional,Credit co-op society,Surat,Branch Manager,,,,https://www.navjivannagrikcoopsociety.com/,multi-seat desktops; data server + NAS backup; networking/firewall; CCTV + access control; UPS; AMC,Member/credit data digitization & security,Operating credit society with insurance arm,Existence-verified (contact pending),,Company site,https://www.navjivannagrikcoopsociety.com/Home/Contact,Co-op credit & supply society,Credit & supply society; insurance services
L0599,B,SME - direct,64,The Punjabi Kitchen,Food & Hospitality SME,Restaurant (North Indian),Pal Gam / Adajan,Owner,,,,,POS/billing PCs; KOT printers; CCTV; Wi-Fi; AMC,Punjabi food brand; Pal + Adajan presence,2 locations = expansion signal,Existence-verified (contact pending),"Opposite Monarch Park, Adajan Dn, Surat (also Pal Gam)",Zomato,https://www.zomato.com/surat/the-punjabi-kitchen-pal-gam,"Small-medium (North Indian, 2 areas)",Phone via Zomato/JustDial; Pal+Adajan outlets
L0600,B,SME - direct,64,Gautam Industrial Corporation Pvt Ltd,GIDC Manufacturing,Engineering / Pipe Fittings & Valves,GIDC Sachin,Plant Head / Purchase / Director,,,,https://gautamindustrial.com/,ERP/design workstations; CAD desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,"Supplies pipe fittings/flanges/valves to oil & gas, refineries, power, nuclear",3-decade supplier to refineries/petrochem/power,Existence-verified (contact pending),"Plot No. 5420, Road No. 54, Sachin GIDC, Surat 394520, Gujarat",Company website,https://gautamindustrial.com/,"Medium (estd 1980; serves oil & gas, refineries, nuclear)","SS/CS/alloy pipe fittings, flanges, ball valves, spools"
L0601,B,SME - direct,64,Mahavir Synthesis Pvt Ltd,GIDC Manufacturing,Dyes & Dye Intermediates,GIDC Sachin,IT Manager / Purchase / Director,,,,https://www.mahavirsynthesis.com/,ERP servers; plant & office desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Large producer of dye intermediates; export demand,Pioneer since 1973; biggest regional dye-intermediate maker,Existence-verified (contact pending),"Block No. 304B & 305, Sachin Magdalla Road GIDC, Sachin, Surat 394230, Gujarat",Company website,https://www.mahavirsynthesis.com/,Medium (estd 1973; major dye intermediates producer),Dyes intermediates; ~Rs 4.5cr capital
L0605,B,SME - direct,64,Prabhat Pathology Laboratory,Healthcare,Pathology lab / diagnostics,Varachha Road,Lab Director / Owner / IT,,,,https://prabhatlab.in/,LIS servers + storage; analyzer-integrated workstations; reception/billing desktops; networking + Wi-Fi; CCTV; UPS; AMC,High test volume needs LIS + reporting infra,Established lab; broad test menu,Existence-verified (contact pending),"Hira Baug, Varachha Road, Surat",Lab website,https://prabhatlab.in/,1000+ clinical tests; diagnostic centre,Established lab; capture contact
L0607,B,SME - direct,64,Sri Sairam Group,Hospitality & Real Estate,Real estate developer / Builder,Surat,Director / Purchase,,,,https://srisairamgroup.com/about-us/,Site CCTV; sales-gallery & office PCs; networking; server/NAS; AMC,Active project pipeline,Growing developer,Existence-verified (contact pending),Surat,Builder official site,https://srisairamgroup.com/about-us/,Residential + commercial developer,Distinct Surat developer; own site
L0609,B,SME - direct,64,Upmetrics,IT & Software,SaaS (business-plan / ERP software),"Utran, Surat",Founder/Director (Vinay Kevadiya),,,,https://upmetrics.co/,Dev workstations; server + NAS; firewall + switches + Wi-Fi; CCTV; AMC,Founded 2019; cloud SaaS (business planning / ERP),Growing SaaS product team in Utran IT belt,Existence-verified (contact pending),"3082, Silver Business Point, Utran, Surat 394105",Company website + Tracxn + Glassdoor,https://upmetrics.co/,Small-Medium (since 2019),Product SaaS team; confirm contact; steady compute need
L0611,B,SME - direct,64,Premvati Gold,Jewellery,Gold jewellery showroom/manufacturer,Katargam,Owner/Director,,,,https://premvatigold.org/,high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC,Katargam retail/manufacturing,Sister unit to Premvati Diamond,Existence-verified (contact pending),"Behind Kantareshwar Mahadev Mandir, Lalita Chokdi, Katargam, Surat",company_website,https://premvatigold.org/,Small-medium (gold jewellery showroom/mfr),
L0612,B,SME - direct,64,Aom Diamond,Lab-Grown Diamond,CVD & HPHT diamond manufacturer / exporter,Utran (Varachha),Owner (Ashwin Nakrani),,,,,GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC,Manufacturer/trader/wholesaler/exporter of CVD/LGD/HPHT since 2017; partner Ashwin Nakrani,Founded 2017; expanding LGD trade,Existence-verified (contact pending),604 Victoriya Heritage Opposite Shaligram Status Utran Pow Varachha Surat 394101,IndiaMART listing,https://www.indiamart.com/aomdiamond/about-us.html,"Small-medium - est 2017, CVD/HPHT manufacturer/trader/exporter",Phone/email not visible on source
L0613,B,SME - direct,64,Mahant Exports,Lab-Grown Diamond,CVD & HPHT diamond manufacturer / wholesaler,Katargam,Owner/Director,,,,,GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC,Manufacturer/wholesaler of LGD CVD/HPHT since 2017; growth-stage,Founded 2017; growing CVD/HPHT wholesale,Existence-verified (contact pending),Plot No 8 R.S.No 407 Pramukh Gems Building Bambawadi Katargam Surat 395004,IndiaMART listing,https://www.indiamart.com/mahant-exports/profile.html,"Small-medium - est 2017, CVD/HPHT manufacturer/wholesaler",Phone/email not visible on source
L0620,B,SME - direct,64,The Dream Stories,Media/Video/Photo,Wedding photography & videography,Mota Varachha / Piplod,Owner/Founder,,,,,GPU editing rigs; cinematic video storage/NAS; color-grading; backup; AMC,4K candid + cinematic wedding volume,20+ yrs in still & videography,Existence-verified (contact pending),"Sai Ashish Society II, 27/28, near Chandni Chowk Complex, Piplod, Surat 395007",WeddingWire profile,https://www.weddingwire.in/wedding-photographers/the-dream-stories--e76648,2+ decades; SME,"Candid & traditional photography, wedding albums, pre-wedding, videography"
L0623,B,SME - direct,64,Bhalala Digital Print,SME Manufacturing & Jobwork,Digital textile / fabric printing job work,"Udhna, Surat",,,,,,billing/ERP PCs; shop-floor CCTV; networking + Wi-Fi; design PCs; biometric attendance; AMC,Digital print capacity (fabric/curtain/flag),Owner-run since 2012; diversified printing,Existence-verified (contact pending),"Ground Floor, Plot No. 14, Hariom Estate, Near Swaminarayan Temple, Udhna, Surat - 395002",IndiaMART,https://www.indiamart.com/bhalaladigitalprint/,"Sole proprietorship est. 2012, small unit","Digital printed fabric, curtain fabric, flag printing; Rs 29/m"
L0624,B,SME - direct,64,Hemaxi Industries Private Limited,SME Manufacturing & Jobwork,CNC turning / VMC job work,"AK Road, Surat",,,,,,design/CAM PCs; shop-floor CCTV; networking + Wi-Fi; biometric attendance; AMC,CNC + VMC combined capacity,"Pvt Ltd structure, dual-process capability",Existence-verified (contact pending),"A-21/a/2, Patel Nagar, Near Mahadev Temple, A. K. Road, Surat - 395008",IndiaMART,https://www.indiamart.com/proddetail/cnc-turning-and-vmc-machine-job-work-21672617955.html,Small Pvt Ltd engineering unit,CNC turning and VMC machine job work
